 Alger Heights:
       -85.648052564782,42.9273362102149
       -85.6478882590963,42.9251726547117
       -85.6476264197602,42.9213638858421
       -85.6475059484637,42.9193322486685
       -85.6473969367528,42.9176735292532
       -85.6472773313717,42.915863478862
       -85.647173069728,42.9142533317003
       -85.6471147300296,42.9132383473197
       -85.6470869802934,42.9127994026719
       -85.6410338812922,42.912746252097
       -85.6362877432632,42.912704026709
       -85.6305258585951,42.9126495789206
       -85.6280654134082,42.912645572882
       -85.6281641435672,42.9129101639149
       -85.6283939961886,42.913379815837
       -85.6286770835257,42.9138966488788
       -85.6289654150077,42.9143041662849
       -85.6294642924574,42.9149662936917
       -85.6304850637386,42.9163190171978
       -85.6318362356398,42.9181240592178
       -85.633108429244,42.9198976279501
       -85.6332865929073,42.9217156850473
       -85.633460729244,42.9235838816006
       -85.6334983318764,42.9239686722763
       -85.6310128233994,42.9239468583333
       -85.6312477862934,42.927123399508
       -85.6321772800006,42.9271313996717
       -85.6354081928527,42.9271652125069
       -85.638217039954,42.9271947012253
       -85.6384635823553,42.9271982246275
       -85.6406151999787,42.9272285168723
       -85.6439846135493,42.9272774427542
       -85.648052564782,42.9273362102149

 Baxter:
       -85.649292062877,42.9556000817054
       -85.6492705842355,42.9497012172617
       -85.6492578878531,42.948368509832
       -85.645020952015,42.9483342106272
       -85.641142705625,42.9483027964931
       -85.6394502285885,42.9482915914207
       -85.6394911133741,42.9510041671834
       -85.6395286822079,42.9540999424625
       -85.6395467912564,42.9555241741085
       -85.6452563130191,42.955562503948
       -85.6472890220423,42.9555759993448
       -85.649292062877,42.9556000817054

 Belknap Lookout:
       -85.6729285615648,42.9846978155963
       -85.6729880319989,42.9839745454304
       -85.6732980648811,42.9820198545334
       -85.6736074788168,42.9803903641225
       -85.6738753930453,42.9787433349534
       -85.674108960799,42.9775935760189
       -85.6742281901799,42.9768694505098
       -85.6743483764457,42.9761905938822
       -85.6745330568088,42.9736142095162
       -85.6746175010855,42.9728362811373
       -85.6746583082584,42.9724687709734
       -85.6738824378995,42.9723606471174
       -85.6726683237097,42.9722050276136
       -85.6716597064255,42.9720470548382
       -85.6707148689303,42.9719005271242
       -85.6698081572141,42.9717897464705
       -85.669212319903,42.9717117886358
       -85.6684037763546,42.9716484224637
       -85.6676590025022,42.9715963313632
       -85.6664554451516,42.9715857994755
       -85.6646025539201,42.9716187978624
       -85.6632500570792,42.971634102174
       -85.6619354288659,42.9716731464004
       -85.6619071938942,42.9699687753203
       -85.6618850496589,42.9689118040507
       -85.6598563909455,42.9689347064744
       -85.6591501759855,42.9689375260788
       -85.6580736131155,42.968921529291
       -85.6569596273536,42.9689028576669
       -85.6569711288179,42.970170053168
       -85.6569862391701,42.9717893298433
       -85.6570239895938,42.9743141218267
       -85.6570407530355,42.9765494589921
       -85.6570623079232,42.9786562770129
       -85.6570731320964,42.9802490143506
       -85.6570801509568,42.98112228894
       -85.6570887845537,42.9820728984846
       -85.6571006276273,42.9831773200555
       -85.6571250739808,42.9845272080938
       -85.658381119581,42.9845334757634
       -85.6605867778329,42.9845492576171
       -85.6631439816667,42.9845738854601
       -85.665241339588,42.9845940616281
       -85.6668530962813,42.9846293097766
       -85.668005426526,42.9846802130342
       -85.6700016210006,42.9846885861546
       -85.671403434926,42.9846940829715
       -85.6729285615648,42.9846978155963

 Black Hills:
       -85.6824717952774,42.9559244403017
       -85.6826357079719,42.9557265156688
       -85.6829989575133,42.9554151573392
       -85.6837141564453,42.9549642568679
       -85.6845882278109,42.9544303986567
       -85.6855007878393,42.9539501160955
       -85.6862533068412,42.9534989417306
       -85.6868750150369,42.9532207858765
       -85.6875069550796,42.9528972282722
       -85.688018529359,42.9527107241064
       -85.6889893798796,42.9523381402773
       -85.6898194513733,42.9520215443478
       -85.6909060635551,42.9516476089201
       -85.6920034807463,42.951255527556
       -85.6930275432457,42.9509275739362
       -85.69380959919,42.950638433308
       -85.6942505609313,42.9504707275199
       -85.6950589462811,42.950190363681
       -85.6956455611268,42.9500209640329
       -85.696210541054,42.9498880038265
       -85.6966381037436,42.9497926521929
       -85.6971515710183,42.9496964750961
       -85.6975582770812,42.9496735716948
       -85.6979754113669,42.9496145261424
       -85.6983168776114,42.9495112512734
       -85.6986962752599,42.9494346325256
       -85.6991617637501,42.949365931587
       -85.6994937726338,42.9493440617215
       -85.6999000873634,42.9493031454818
       -85.7003286165948,42.9492530507269
       -85.7014492849427,42.9490774047939
       -85.7022090344338,42.948969073651
       -85.7031036251527,42.9488773445357
       -85.7038042030507,42.9487969642781
       -85.7045531346088,42.9487069232296
       -85.7052645188016,42.9486082268367
       -85.7060244563608,42.9485091289997
       -85.7067657146253,42.9484100740796
       -85.7074884923854,42.9483203210671
       -85.7081619372494,42.9481951213307
       -85.7086753696065,42.9480987206789
       -85.7092627127737,42.9479654321669
       -85.7098638120232,42.9477776082537
       -85.7104727701067,42.9476078700087
       -85.7109732276434,42.947430482749
       -85.7114726979423,42.9472078242169
       -85.7118607115547,42.9470135729479
       -85.712187792075,42.9467658335782
       -85.7126913761831,42.9463894421882
       -85.7131385486293,42.9459958726784
       -85.7135236013285,42.9456661492779
       -85.7138964646352,42.945291459093
       -85.7143316244983,42.9448616652873
       -85.7145820259922,42.9445246030119
       -85.7148919761139,42.9441775770618
       -85.7151948499956,42.9438488160341
       -85.7155032226785,42.9434297704106
       -85.7157431949221,42.9431288463576
       -85.7159350102429,42.9428464994227
       -85.7162051431386,42.9425043396727
       -85.7086839049481,42.9422989582447
       -85.7049853083643,42.9421831372854
